0,0,0,0,0,0,0
-0.5235983072,0.867848,0.416872,0.823132,-1.115998307,-0.09063530718,-0.7550293072
NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.3429,0.8382,0.54356,0.3098,0.259,0.0558,NaN
-0.4445,0.803275,0.1793875,0.1066,0.11295,0.0812,NaN
-0.29845,0.89535,0.1920875,0.1447,0.0939,0.1066,NaN
0.073025,0.930275,0.2111375,0.13835,0.12565,0.1447,NaN
0.1397,0.76835,0.1793875,0.1066,0.0939,0.0812,NaN
-0.37211,0.866775,-0.168275,0.17518,0.15105,0.0812,NaN
-0.13335,1.00965,-0.117475,0.2463,0.1701,0.1828,NaN
0.08255,0.90805,-0.155575,0.0685,0.0685,0.1066,NaN
0.14605,0.81915,-0.155575,0.0685,0.0685,0.1066,NaN
-0.28575,0.88265,-0.5222875,0.2971,0.3479,0.0685,NaN
0.13335,0.89535,-0.4778375,0.0685,0.0939,0.1574,NaN
-0.12303125,0.90249375,0.5102225,0.8003375,0.3875875,0.020875,NaN
-0.12303125,0.90249375,0.13335,0.8003375,0.3875875,0.020875,NaN
-0.12303125,0.90249375,-0.2143125,0.8003375,0.3875875,0.020875,NaN
-0.12303125,0.90249375,-0.561975,0.8003375,0.3875875,0.020875,NaN
-0.12303125,0.90249375,-0.9096375,0.8003375,0.3875875,0.020875,NaN
-0.5127625,0.7191375,-0.2413,0.020875,0.020875,1.6052,NaN
-0.5127625,1.101725,-0.2413,0.020875,0.020875,1.6052,NaN
0.282575,0.7191375,-0.2413,0.020875,0.020875,1.6052,NaN
0.282575,1.101725,-0.2413,0.020875,0.020875,1.6052,NaN
0.76835,0.05715,0.581025,0.132,0.132,0.3225,NaN
0.8763,0.2286,0.581025,0.132,0.132,0.3225,NaN
0.8255,0.38735,0.581025,0.3606,0.1701,0.3225,NaN
0.8048625,0.1285875,0.2270125,0.395525,0.770175,0.395525,NaN
0.8048625,0.127,0.7747,0.395525,0.767,0.0431,NaN
0.8048625,0.48895,0.5889625,0.395525,0.0431,0.338375,NaN
0.8048625,0.1254125,0.5889625,0.395525,0.020875,0.338375,NaN
0.8048625,-0.23495,0.5889625,0.395525,0.0431,0.338375,NaN
0,0,-0.4953,0.2082,0.2082,0.9956,NaN
